STATE,DAY_WEEK,LIGHT,WEATHER,ROAD_TYPE,VEHICLES,PERSONS,DRUNK_DRIVERS,FATALSUM
42,1,1,2,1,2,9,0,3
42,5,1,1,1,2,3,1,1
42,3,3,1,2,3,3,1,2
42,7,3,1,2,2,2,0,3
42,1,3,1,2,1,3,1,2
42,2,1,1,1,1,2,0,4
42,2,1,1,1,1,2,0,4
42,6,3,1,2,1,5,0,1
42,6,2,1,2,1,1,0,6
42,3,3,1,1,2,2,0,1
42,5,1,1,2,3,1,0,1
42,6,1,1,1,2,2,0,8
42,4,3,1,1,1,2,1,2
42,1,1,2,1,2,3,0,3
42,5,2,1,1,2,2,0,4
42,2,1,1,1,2,3,0,6
42,7,1,1,1,2,6,0,1
42,7,4,1,2,2,3,0,2
42,4,3,1,1,2,4,0,2
42,1,2,1,1,1,5,1,1
42,3,1,1,2,3,7,0,1
42,3,5,2,1,1,4,0,1
42,4,3,1,2,2,1,0,2
42,7,1,1,1,2,1,0,1
42,2,1,1,1,3,5,1,1
42,4,1,1,2,3,2,0,1
42,7,2,1,2,1,2,0,2
42,7,1,1,1,1,1,1,5
42,5,2,2,1,1,1,0,2
42,2,2,1,1,2,1,0,1
42,4,2,1,1,1,1,1,2
42,2,1,1,2,4,4,0,1
42,1,1,1,2,2,2,1,2
42,1,2,1,2,3,6,2,3
42,6,1,1,2,2,3,0,4
42,2,1,1,2,2,5,0,1
42,3,2,1,2,1,1,0,2
42,4,1,1,1,1,2,0,1
42,4,1,1,2,2,1,0,1
42,1,1,1,1,4,6,0,1
42,7,1,1,1,1,2,0,5
42,5,1,1,2,2,2,1,2
42,2,1,1,1,2,4,0,5
42,1,1,1,1,3,6,0,1
42,6,3,1,1,4,4,1,3
42,6,2,2,1,2,2,0,2
42,5,1,4,1,1,4,0,1
42,6,1,1,2,1,2,0,4
42,2,1,1,2,1,4,0,1
42,5,5,1,1,1,1,1,1
42,5,3,1,2,1,1,1,2
42,3,1,1,2,5,1,0,1
42,4,1,1,2,5,1,0,1
42,4,1,1,2,1,3,0,1
42,3,1,1,1,2,3,1,1
42,7,3,1,2,2,3,2,1
42,1,1,1,1,2,2,0,4
42,6,1,1,1,2,3,2,3
42,3,3,1,2,3,3,0,1
42,5,2,1,2,1,6,0,1
42,7,1,1,1,2,4,0,3
42,2,3,1,1,2,2,0,2
42,2,2,1,2,2,2,1,1
42,2,2,1,1,1,3,1,1
42,7,1,1,1,1,2,1,2
42,5,1,1,2,2,4,0,1
42,7,1,1,1,2,3,0,10
42,5,5,2,1,1,1,0,1
42,5,3,1,2,2,1,0,1
42,4,3,1,2,4,1,1,1
42,2,1,1,1,2,5,0,1
42,7,3,2,2,2,3,0,1
42,6,3,1,2,2,6,0,1
42,7,2,1,1,1,7,1,1
42,6,2,1,1,2,2,0,3
42,2,4,1,1,2,2,1,1
42,3,1,1,1,1,2,1,1
42,5,1,1,1,1,3,0,2
42,1,1,1,1,2,10,0,1
42,6,2,1,2,1,2,0,1
42,6,1,1,2,1,4,0,3
42,1,1,1,1,2,1,0,1
42,5,1,1,2,5,5,1,1
42,3,3,2,2,1,1,0,1
42,6,5,1,1,1,1,1,1
42,7,2,2,1,2,4,0,1
42,6,1,2,2,2,4,0,1
42,2,2,1,2,1,2,1,2
42,1,2,5,1,1,1,1,1
42,1,2,8,1,1,1,1,1
42,1,2,1,1,2,2,0,2
42,4,1,1,1,3,3,1,1
42,1,1,1,1,2,4,0,5
42,7,2,1,2,2,3,2,1
42,4,3,1,2,3,7,0,1
42,3,1,1,1,2,3,0,7
42,1,1,1,1,1,2,1,2
42,7,1,1,1,2,2,0,1
42,2,1,1,1,2,4,1,1
42,6,2,1,2,2,3,1,2
42,5,3,1,2,1,2,1,2
42,4,1,1,1,2,4,0,2
42,7,3,1,1,2,2,0,1
42,1,1,1,1,3,1,0,1
42,1,1,1,2,3,3,0,2
42,3,1,1,2,2,3,0,2
42,3,2,1,1,2,2,0,3
42,6,1,1,1,2,5,0,2
42,6,2,1,2,2,2,0,1
42,1,2,1,1,1,1,0,2
42,5,2,99,1,1,1,0,1
42,4,2,1,2,1,2,1,1
42,5,1,2,2,2,2,0,2
42,6,4,1,2,4,1,0,1
42,6,2,1,2,4,12,1,1
42,3,1,1,1,1,3,1,1
42,7,3,1,2,2,4,1,2
42,7,1,1,2,3,5,0,1
42,5,1,1,1,4,7,0,2
42,2,2,4,2,1,1,0,1
42,6,2,2,1,1,1,1,1
42,5,1,1,1,2,2,0,11
42,6,2,1,2,1,1,1,1
42,4,1,1,1,1,4,0,1
42,2,1,1,1,3,3,0,2
42,7,4,1,2,2,4,0,1
42,7,2,1,1,1,1,0,6
42,3,2,5,2,3,3,0,1
42,7,3,1,2,2,3,1,2
42,7,3,1,1,1,2,0,1
42,3,3,1,2,2,2,0,1
42,7,2,1,1,1,3,1,2
42,5,2,1,1,2,3,0,3
42,2,1,1,2,2,3,0,6
42,4,4,1,2,2,3,0,1
42,3,3,1,2,1,2,0,2
42,3,4,5,1,2,2,0,1
42,7,3,1,1,1,3,0,1
42,4,2,1,1,3,6,1,2
42,3,1,1,2,2,5,0,1
42,1,1,1,1,2,4,0,5
42,6,1,1,2,1,2,1,1
42,6,2,1,1,1,2,0,2
42,6,1,1,1,2,4,1,2
42,2,2,5,1,1,1,0,1
42,7,1,1,2,1,2,0,2
42,2,2,5,2,1,1,1,1
42,4,2,1,1,2,3,0,1
42,6,2,1,2,2,3,0,2
42,2,2,1,1,1,1,1,4
42,3,1,8,2,1,1,0,1
42,3,2,1,2,2,5,0,1
42,7,2,5,1,1,4,0,1
42,3,1,1,2,1,0,0,1
42,5,1,2,2,2,3,0,1
42,3,2,1,1,1,2,0,1
42,7,5,1,2,1,2,0,1
42,7,1,2,1,1,1,0,1
42,2,3,1,2,2,4,0,1
42,6,1,1,2,4,5,0,2
42,5,4,1,1,1,2,0,1
42,1,3,1,2,2,2,0,2
42,4,1,1,1,5,7,0,2
42,7,3,1,2,2,2,1,2
42,6,3,1,2,1,1,1,2
42,6,1,1,2,2,4,0,2
42,2,2,1,2,3,4,2,2
42,6,5,1,1,1,1,0,2
42,1,1,1,1,2,3,0,3
42,7,3,2,1,1,2,0,1
42,1,3,2,2,2,2,0,1
42,3,1,1,1,2,1,0,1
42,6,2,1,1,1,2,1,3
42,6,1,2,1,2,3,0,1
42,6,3,1,2,2,4,0,2
42,7,2,2,1,1,3,0,1
42,7,1,1,2,2,4,0,1
42,4,1,1,1,2,3,0,7
42,5,1,1,1,3,3,0,1
42,6,2,2,2,1,1,0,1
42,2,3,1,2,2,2,0,1
42,3,1,1,1,2,6,0,4
42,7,3,1,1,1,2,1,1
42,5,4,1,1,1,1,0,1
42,5,1,1,2,2,1,1,1
42,5,2,2,1,4,4,0,1
42,3,4,1,2,4,4,0,1
42,2,2,1,1,1,2,0,1
42,5,1,1,2,1,2,0,1
42,5,1,1,1,2,3,0,5
42,7,3,5,2,1,1,0,1
42,2,4,1,1,1,1,0,1
42,3,6,99,1,2,2,0,1
42,6,3,1,2,2,5,1,1
42,3,2,1,1,1,2,1,1
42,7,2,1,2,1,2,1,3
42,4,3,1,2,2,4,1,1
42,6,2,1,1,1,2,1,3
42,4,3,1,2,1,2,0,2
42,1,5,5,1,1,3,0,1
42,7,2,1,1,1,2,0,5
42,3,1,1,1,2,6,0,4
42,7,2,2,1,2,6,0,3
42,3,2,1,1,3,3,0,1
42,2,1,1,1,2,4,0,5
42,6,5,1,2,2,2,0,1
42,5,1,1,2,1,1,1,1
42,5,1,2,2,4,6,0,1
42,6,3,2,2,1,3,0,2
42,5,3,1,1,1,1,1,1
42,7,1,1,2,2,3,0,4
42,5,1,2,1,2,2,0,1
42,2,2,5,1,1,1,1,1
42,7,1,1,1,2,1,1,1
42,2,3,2,1,1,1,0,1
42,7,3,1,2,1,4,1,1
42,7,3,1,1,2,3,0,2
42,5,1,1,1,1,2,0,1
42,5,1,1,2,2,6,0,1
42,7,3,1,2,1,2,1,1
42,1,1,1,1,2,2,1,1
42,5,2,2,1,2,2,0,1
42,4,2,2,2,2,3,0,1
42,2,2,1,2,2,1,0,1
42,7,1,1,1,2,3,0,10
42,5,2,1,1,2,6,1,2
42,5,1,2,1,1,1,0,1
42,3,5,1,1,1,1,0,1
42,3,3,1,2,3,5,0,2
42,1,1,4,1,2,3,0,1
42,3,2,1,2,3,4,0,1
42,1,3,3,1,1,1,1,1
42,1,2,1,2,1,2,0,1
42,2,1,1,2,6,7,0,1
42,3,3,99,2,1,1,0,1
42,1,1,1,2,2,4,0,1
42,2,3,1,2,1,1,1,1
42,5,1,1,2,2,3,0,6
42,1,3,2,2,2,2,1,1
42,7,1,4,1,64,120,0,3
42,1,1,2,2,5,8,0,1
42,6,5,1,2,1,2,0,1
42,6,3,2,1,4,5,0,1
42,3,1,1,2,3,3,0,1
42,4,2,1,1,1,3,0,1
42,7,2,3,2,1,1,0,1
42,7,3,1,2,3,1,1,1
42,5,1,1,2,3,2,0,1
42,7,3,1,1,1,1,0,1
42,6,1,1,2,1,4,0,3
42,4,1,2,1,4,4,0,1
42,6,3,1,1,2,3,1,1
42,1,1,12,1,2,2,0,1
42,7,3,1,2,1,1,0,9
42,6,2,1,1,2,4,1,1
42,6,3,2,2,2,4,0,2
42,4,1,1,1,3,5,0,2
42,4,3,2,2,4,4,0,1
42,1,3,1,2,2,3,0,2
42,6,4,5,1,2,2,0,1
42,6,3,1,1,1,1,0,1
42,4,1,1,1,3,5,1,2
42,1,1,2,1,2,3,0,3
42,5,1,1,2,3,3,1,1
42,4,1,2,2,2,4,0,1
42,4,1,2,2,2,2,0,1
42,6,3,1,2,1,2,0,1
42,3,3,1,2,1,2,1,1
42,7,3,1,2,1,3,0,2
42,7,2,1,1,1,3,0,1
42,3,3,1,1,1,2,1,1
42,2,1,1,2,6,9,0,1
42,4,3,1,1,1,1,1,1
42,6,3,1,2,3,3,1,1
42,4,2,1,1,2,2,0,1
42,3,3,1,1,1,1,0,1
42,4,2,5,2,1,1,0,1
42,7,2,1,2,2,4,0,2
42,7,2,4,1,1,1,1,1
42,7,2,1,1,2,3,2,1
42,2,3,2,2,3,3,1,1
42,7,2,4,1,3,2,0,1
42,1,1,4,1,1,1,0,1
42,3,1,1,2,8,10,0,1
42,3,1,1,1,2,4,0,1
42,1,2,1,2,2,4,0,1
42,5,2,4,2,1,1,0,1
42,1,1,1,2,1,4,0,1
42,5,4,4,2,2,2,0,1
42,4,2,1,2,2,3,0,1
42,3,1,1,2,4,6,0,1
42,3,2,1,1,2,3,0,4
42,3,1,1,1,3,4,0,1
42,6,1,1,2,2,2,1,1
42,4,1,1,2,3,3,0,4
42,3,5,4,1,2,2,0,1
42,6,2,4,1,2,6,1,1
42,6,2,1,2,3,4,0,1
42,4,1,2,2,4,5,0,2
42,3,3,1,1,4,2,1,1
42,6,2,2,1,1,1,0,1
42,6,1,1,1,2,3,0,5
42,5,2,1,2,2,2,0,1
42,6,1,1,1,1,3,0,1
42,7,3,4,2,1,1,1,1
42,5,1,1,2,3,4,0,1
42,5,1,1,2,3,8,0,3
42,3,1,4,1,1,1,0,1
42,6,1,1,2,3,7,0,4
42,6,2,4,1,2,5,0,2
42,5,1,2,1,2,5,0,2
42,7,2,1,1,1,4,0,3
42,7,1,5,1,2,8,0,1
42,5,1,8,1,1,2,1,1
44,3,1,1,2,1,1,0,3
44,1,3,1,2,1,1,1,1
44,4,1,1,2,1,1,1,1
44,4,2,1,1,3,3,1,1
44,3,1,1,2,2,1,0,1
44,5,2,1,2,1,4,1,1
44,5,2,1,2,1,1,0,2
44,2,3,1,2,1,1,1,1
44,3,3,1,2,1,1,0,1
44,7,1,1,2,3,7,0,2
44,4,1,1,2,1,1,0,4
44,5,3,10,2,1,1,1,1
44,5,1,1,2,1,1,1,1
44,6,2,1,2,1,1,0,1
44,2,2,1,2,2,2,1,2
44,5,3,10,2,1,1,0,1
44,2,2,2,2,1,1,0,1
44,7,2,1,1,1,2,1,1
44,1,2,5,1,1,1,1,1
44,6,1,1,2,1,1,0,2
44,5,1,1,1,3,6,0,1
44,6,2,1,1,1,1,0,1
44,1,3,1,2,1,3,1,1
44,5,1,1,1,1,1,0,1
44,7,3,1,2,2,5,1,1
44,2,1,1,1,1,4,1,1
44,2,1,1,1,2,4,1,1
44,7,3,1,2,2,2,0,1
44,3,3,2,2,1,1,0,1
44,5,1,1,2,1,1,0,1
44,5,1,1,2,3,5,0,1
44,7,3,1,2,1,1,1,1
44,1,1,10,2,1,1,0,1
44,1,2,1,1,1,1,1,1
44,5,1,1,2,2,2,0,1
44,4,1,1,2,1,2,0,1
44,4,3,1,1,2,2,0,1
44,3,5,10,2,5,6,0,2
44,5,1,1,2,3,3,0,1
44,5,3,1,2,1,1,1,2
45,6,2,1,2,3,5,0,2
45,7,2,1,1,2,3,1,4
45,7,6,1,1,1,1,1,3
45,7,2,10,2,2,2,1,1
45,1,6,1,2,1,1,0,2
45,1,2,1,2,1,1,0,4
45,2,1,1,1,2,4,0,2
45,4,2,1,2,1,1,1,4
45,4,1,1,2,3,3,0,1
45,4,1,1,2,1,1,0,7
45,5,1,1,2,2,2,0,4
45,6,1,10,1,2,3,0,1
45,6,1,1,2,1,1,0,2
45,6,2,1,1,1,1,1,1
45,1,1,1,2,2,2,0,2
45,1,2,1,1,2,2,1,2
45,2,1,1,1,1,1,0,9
45,4,1,1,1,2,3,0,2
45,5,1,1,1,2,3,0,4
45,5,2,1,2,1,2,0,2
45,5,2,1,1,1,1,0,11
45,6,6,2,2,2,4,0,1
45,6,2,10,2,1,1,0,2
45,7,1,1,1,1,1,0,10
45,7,1,1,1,2,2,0,8
45,1,2,1,1,1,1,1,11
45,1,2,1,1,2,6,1,1
45,1,1,1,1,1,1,1,5
45,2,3,1,2,1,1,1,1
45,2,6,1,1,1,2,0,1
45,2,4,1,1,2,3,0,1
45,2,2,1,1,1,2,0,2
45,2,2,1,2,3,4,0,1
45,3,4,1,1,1,1,0,1
45,4,2,1,2,2,2,0,4
45,5,1,1,2,1,3,0,1
45,5,2,1,2,2,3,1,2
45,5,6,10,2,2,3,0,1
45,5,2,2,2,1,2,0,1
45,6,1,10,1,1,1,1,1
45,7,2,11,1,1,1,1,1
45,7,1,10,1,1,1,1,1
45,7,1,1,2,1,1,0,5
45,1,2,1,2,2,2,1,1
45,1,5,1,2,2,2,1,1
45,1,6,1,1,2,2,1,1
45,3,1,1,1,2,3,0,2
45,4,2,10,2,2,2,0,1
45,5,2,2,1,1,1,0,1
45,6,2,1,2,2,3,1,1
45,6,1,1,1,1,1,0,8
45,6,2,1,1,2,4,0,1
45,6,2,1,1,1,1,0,7
45,7,5,1,2,1,1,0,1
45,7,2,1,1,2,3,0,1
45,2,2,10,1,3,3,0,1
45,3,1,1,1,1,1,0,8
45,3,3,1,2,2,2,0,1
45,3,1,1,2,1,1,0,5
45,4,1,10,1,2,2,0,1
45,4,2,1,1,1,1,0,7
45,4,1,1,1,2,2,0,5
45,5,3,2,2,1,1,1,1
45,5,1,2,1,1,2,0,1
45,5,2,1,1,1,3,0,4
45,6,2,1,2,2,2,1,2
45,6,1,1,1,1,4,0,2
45,7,2,2,1,1,2,0,1
45,7,3,1,2,1,1,1,1
45,1,3,2,1,1,1,1,1
45,2,2,1,1,1,1,1,3
45,2,1,1,1,2,3,0,2
45,2,2,1,1,2,3,1,1
45,3,2,1,1,2,2,1,3
45,4,2,1,2,1,1,0,3
45,6,3,1,2,2,3,0,3
45,6,2,10,1,2,2,0,1
45,6,2,1,1,2,3,0,2
45,6,3,1,1,1,1,1,1
45,7,1,1,2,2,3,0,2
45,7,1,1,1,2,2,1,2
45,1,2,1,1,2,2,0,1
45,1,2,1,1,1,3,1,1
45,1,1,1,1,1,1,0,6
45,2,2,2,2,3,1,0,1
45,2,2,2,2,2,2,0,1
45,2,1,3,2,2,3,0,1
45,3,2,1,1,1,1,0,7
45,5,3,1,2,2,2,0,2
45,5,6,1,2,1,1,1,1
45,5,1,1,1,1,1,0,6
45,6,6,1,2,1,1,1,1
45,2,1,1,2,1,1,0,5
45,4,1,1,1,3,4,0,2
45,5,6,99,1,1,1,1,1
45,7,1,1,1,1,1,1,7
45,7,1,1,1,1,4,1,2
45,1,2,1,2,1,2,1,4
45,2,1,1,2,2,3,0,2
45,1,2,1,2,2,2,0,1
45,2,2,1,1,1,1,0,8
45,3,2,1,2,1,1,0,2
45,3,1,1,2,2,5,0,1
45,4,3,1,2,3,5,1,1
45,4,1,1,2,2,3,1,3
45,4,2,1,2,1,5,0,1
45,5,2,1,1,1,1,1,11
45,6,1,1,1,2,2,0,8
45,7,3,2,1,1,1,1,1
45,1,1,1,2,3,5,0,1
45,5,5,1,1,2,2,0,1
45,6,1,1,1,4,6,0,1
45,1,1,1,2,1,1,1,4
45,7,1,10,1,2,2,1,1
45,7,1,1,2,1,3,0,1
45,1,6,1,2,1,1,1,2
45,1,3,1,2,1,2,1,1
45,1,3,1,1,3,3,1,1
45,7,1,1,2,2,2,0,15
45,4,1,1,2,2,4,0,1
45,6,1,1,2,2,3,0,3
45,2,1,1,1,2,2,0,7
45,2,3,1,2,2,2,1,1
45,4,1,1,2,2,2,0,7
45,4,1,1,1,2,6,1,1
45,5,3,1,2,4,1,0,1
45,6,2,1,1,2,2,1,1
45,7,7,5,1,1,1,0,1
45,7,2,1,1,1,4,0,2
45,7,5,1,2,2,3,0,1
45,1,1,1,1,2,7,1,2
45,2,1,1,2,1,2,1,2
45,3,1,1,2,3,1,0,1
45,3,2,1,1,1,1,1,7
45,3,2,1,2,1,3,0,1
45,5,1,1,1,1,1,1,6
45,5,2,1,1,2,5,1,1
45,5,2,1,2,1,1,0,8
45,7,2,1,1,1,1,1,9
45,7,2,1,1,2,2,1,1
45,1,1,10,2,1,1,0,1
45,1,3,1,2,2,2,0,1
45,2,2,1,1,2,2,0,4
45,2,3,1,2,1,1,0,2
45,2,1,1,1,1,4,0,1
45,4,1,1,1,1,1,0,8
45,7,1,2,2,1,1,0,2
45,7,2,2,1,2,3,0,1
45,1,1,10,2,3,4,0,1
45,1,1,2,1,1,1,1,1
45,1,1,1,2,1,2,0,2
45,2,1,1,1,2,2,1,2
45,2,2,2,2,1,1,0,1
45,2,1,1,2,2,2,0,4
45,5,1,10,1,2,3,1,2
45,6,3,2,2,3,5,1,1
45,1,3,1,2,1,1,1,1
45,2,4,1,1,2,2,0,2
45,6,1,2,2,2,3,0,1
45,5,2,10,2,1,1,1,1
45,3,1,1,1,1,2,0,3
45,3,1,1,2,2,3,0,2
45,5,1,1,2,2,5,0,2
45,6,6,1,1,1,1,1,2
45,7,1,1,1,2,4,1,1
45,6,5,1,1,1,2,0,1
45,7,1,1,1,2,3,0,4
45,3,2,10,2,1,1,0,1
45,3,1,10,2,2,2,1,1
45,3,2,2,1,1,1,1,2
45,7,2,1,2,1,1,0,7
45,7,2,1,2,1,1,1,4
45,6,6,1,2,2,5,0,1
45,3,3,1,2,2,1,0,1
45,5,1,1,2,1,1,0,4
45,2,2,1,2,1,2,0,1
45,2,3,1,1,1,1,0,3
45,3,1,1,2,3,3,1,1
45,6,3,1,1,1,1,0,2
45,4,1,1,2,2,3,0,5
45,7,2,1,1,1,2,1,7
45,7,2,1,1,1,2,0,6
45,1,2,1,2,1,4,0,3
45,4,2,1,1,1,3,0,2
45,5,2,1,2,1,4,0,1
45,7,2,1,1,1,2,1,7
45,2,2,1,2,2,2,1,3
45,2,1,1,2,1,1,1,2
45,6,3,1,2,1,1,0,2
45,3,1,1,1,2,3,1,2
45,3,2,1,2,2,2,0,2
45,4,1,1,1,3,6,0,1
45,6,1,1,2,2,2,0,4
45,6,1,10,1,1,2,0,1
45,6,1,1,2,1,1,1,1
45,7,3,1,2,4,3,1,1
45,1,2,1,1,2,3,1,1
45,7,1,1,2,4,6,1,1
45,2,2,1,2,1,1,0,2
45,5,1,1,2,2,3,0,2
45,6,2,1,2,1,2,1,3
45,4,1,1,2,2,5,0,3
45,3,1,1,1,2,4,0,3
45,1,1,1,1,3,4,0,1
45,1,1,10,1,1,3,0,1
45,7,3,1,2,1,1,0,4
45,7,2,10,1,2,2,0,1
45,6,3,1,2,2,3,1,2
45,3,1,1,2,1,3,0,2
45,7,2,2,2,1,2,1,1
45,3,1,1,2,2,2,0,6
45,3,1,1,1,2,2,0,7
45,5,2,1,2,1,2,1,2
45,2,1,2,1,3,7,0,2
45,5,2,2,1,2,2,0,1
45,6,3,1,2,3,4,0,1
45,7,1,1,1,2,4,0,7
45,1,1,1,1,2,6,0,4
45,1,2,1,1,2,7,0,1
45,5,2,1,1,1,2,0,2
45,3,1,10,2,1,4,0,1
45,2,1,1,1,2,2,0,7
45,2,2,1,2,2,4,0,1
45,4,6,1,2,2,3,1,1
45,4,2,1,1,1,1,1,7
45,5,2,1,2,2,4,1,1
45,6,2,2,1,1,1,0,2
45,1,1,1,1,2,3,0,2
45,1,6,1,1,1,2,1,2
45,3,6,1,2,2,2,0,1
45,4,2,10,1,1,1,0,1
45,4,1,10,1,1,2,0,1
45,5,1,2,1,1,1,0,1
45,6,1,1,2,3,4,0,2
45,7,2,2,1,1,1,1,2
45,7,2,10,2,1,1,1,1
45,7,2,10,1,1,1,1,1
45,1,1,1,1,2,4,0,4
45,1,1,1,2,2,4,1,1
45,2,1,1,1,1,1,1,5
45,1,1,1,1,1,2,1,1
45,3,1,1,2,3,6,0,1
45,4,1,1,2,1,1,1,2
45,4,2,1,1,1,2,0,1
45,5,1,1,1,2,2,1,2
45,5,1,1,1,3,4,0,1
45,5,1,1,1,1,2,0,3
45,6,1,1,1,2,3,0,2
45,7,2,1,1,2,2,0,3
45,1,1,2,2,4,4,1,1
45,1,3,2,2,1,1,1,1
45,1,2,10,2,1,1,1,1
45,3,4,1,2,3,4,0,1
45,2,1,1,2,1,2,0,1
45,3,2,2,1,1,2,1,1
45,7,2,1,2,2,2,1,1
45,4,2,1,1,1,4,0,5
45,5,2,1,2,1,1,1,4
45,6,2,1,2,1,3,1,2
45,7,1,1,1,1,7,0,1
45,1,2,1,1,1,1,0,6
45,1,1,10,1,1,2,0,1
45,2,1,2,2,2,2,0,1
45,2,6,2,2,1,1,0,1
45,2,1,2,1,2,7,0,1
45,4,3,1,2,1,5,0,1
45,4,1,1,1,1,1,1,3
45,5,1,1,2,3,5,0,1
45,5,1,1,2,2,2,1,1
45,4,1,1,2,2,2,1,1
45,5,1,1,2,2,3,1,1
45,4,3,1,2,2,2,1,1
45,6,2,1,1,2,2,0,4
45,5,2,1,1,2,4,0,2
45,6,1,1,2,4,5,0,1
45,1,2,1,1,1,2,0,5
45,2,1,10,2,2,2,0,1
45,6,1,1,2,2,6,1,1
45,7,1,1,2,3,3,0,1
45,7,2,1,2,2,4,0,1
45,7,2,1,2,3,6,0,1
45,7,6,1,1,2,1,1,1
45,1,1,1,2,2,3,0,5
45,7,1,1,2,1,1,1,2
45,1,3,1,2,1,1,0,1
45,3,1,1,2,2,4,0,3
45,3,1,1,1,3,4,0,1
45,4,1,1,1,2,2,1,2
45,5,2,1,2,2,2,0,2
45,1,3,1,1,2,6,0,1
45,7,1,1,1,2,4,0,7
45,2,4,1,1,3,3,0,1
45,5,5,1,2,1,1,0,1
45,7,1,1,1,1,3,1,2
45,7,2,1,1,1,2,0,6
45,4,1,1,2,2,3,1,3
45,6,1,1,1,1,1,1,5
45,7,3,1,1,1,3,1,2
45,7,6,1,1,1,2,1,3
45,1,6,1,1,1,2,0,1
45,3,1,1,1,1,1,1,6
45,5,1,1,1,2,2,0,5
45,5,3,1,2,1,1,0,1
45,7,2,1,2,1,1,0,7
45,6,2,1,1,2,5,1,3
45,7,1,1,2,1,5,0,1
45,7,1,1,2,2,4,1,1
45,1,3,1,2,2,3,2,2
45,2,1,1,1,2,7,1,2
45,2,1,1,1,2,6,0,2
45,5,1,1,1,1,9,0,2
45,6,2,1,1,2,7,1,1
45,7,6,1,1,1,2,0,1
45,3,1,1,1,2,2,1,2
45,4,4,1,1,1,1,0,1
45,6,1,1,1,1,2,0,1
45,7,2,10,1,1,5,0,1
45,1,1,10,1,2,2,1,1
45,1,2,2,1,1,1,1,1
45,1,2,1,2,1,1,1,2
45,3,2,1,1,2,2,0,2
45,4,6,1,2,2,3,0,1
45,6,3,1,2,1,3,0,1
45,3,1,1,2,6,7,0,1
45,5,1,1,2,3,3,0,1
45,7,1,1,2,2,2,1,3
45,7,1,1,1,1,3,0,1
45,7,3,1,1,1,1,0,1
45,7,1,1,1,1,2,1,2
45,3,2,1,1,2,6,0,1
45,4,3,1,1,1,1,1,1
45,4,3,1,1,2,2,1,2
45,4,1,1,1,2,5,1,1
45,6,1,1,2,2,5,0,1
45,7,5,1,2,1,2,0,1
45,7,1,1,1,2,6,0,1
45,7,1,1,1,1,2,0,3
45,7,1,1,2,3,7,1,1
45,1,6,1,1,2,3,1,2
45,3,3,1,1,1,2,0,2
45,3,6,1,2,1,3,0,2
45,7,2,1,1,2,3,1,4
45,7,1,1,2,2,2,1,3
45,7,2,1,1,1,1,0,5
45,1,2,2,1,1,1,0,1
45,2,4,5,1,2,2,0,1
45,2,1,10,1,1,1,1,2
45,4,1,1,1,2,5,0,1
45,4,1,10,1,1,1,0,1
45,4,2,1,1,2,4,0,2
45,4,2,1,1,3,4,1,2
45,5,1,10,2,2,4,0,2
45,1,2,1,1,1,2,0,5
45,1,6,1,1,1,1,0,1
45,1,3,1,2,3,3,0,1
45,1,1,1,1,1,2,0,1
45,5,2,2,1,1,3,1,1
45,6,5,2,1,1,3,1,1
45,7,2,1,2,1,2,1,3
45,1,1,1,1,2,3,1,1
45,4,2,1,1,1,2,1,2
45,5,6,1,1,1,1,0,2
45,6,2,1,2,1,2,1,3
45,2,2,1,1,1,2,1,2
45,3,1,1,1,3,3,0,2
45,3,1,1,1,1,2,0,3
45,4,6,1,1,1,1,1,2
45,4,2,1,1,2,2,0,2
45,3,2,1,2,2,3,0,1
45,4,3,1,2,2,4,1,1
45,4,2,1,1,1,4,0,5
45,2,3,10,2,1,1,1,1
45,4,1,1,2,3,5,0,1
45,7,2,1,2,1,2,0,2
45,2,1,10,2,2,3,1,1
45,6,4,1,2,1,1,0,1
45,6,2,1,2,1,2,0,1
45,6,3,1,2,2,2,0,3
45,5,2,10,1,3,3,1,1
45,6,1,2,1,1,1,0,1
45,6,2,2,1,1,2,0,1
45,7,6,1,1,1,2,1,3
45,1,6,1,1,3,3,1,1
45,2,3,1,1,3,5,0,1
45,4,1,1,2,3,7,1,1
45,4,3,1,2,2,2,0,2
45,5,3,1,2,1,2,1,2
45,5,2,1,1,2,2,1,1
45,5,1,1,1,2,6,0,2
45,5,1,1,1,6,13,0,2
45,6,4,1,1,2,2,0,1
45,1,6,1,2,2,3,2,2
45,1,2,1,2,2,3,1,1
45,4,1,1,1,3,3,1,2
45,7,5,1,1,2,3,0,1
45,2,4,2,1,1,1,0,1
45,3,1,2,1,2,3,0,1
45,6,5,1,1,2,3,0,1
45,4,6,1,1,1,1,0,1
45,4,3,1,1,2,2,0,1
45,4,3,1,2,1,1,0,2
45,3,3,1,2,1,1,0,1
45,5,1,1,2,1,1,1,1
45,6,3,1,2,1,2,1,2
45,1,2,1,1,2,5,1,1
45,2,2,1,1,2,2,1,1
45,3,1,2,1,3,8,0,1
45,7,3,1,2,2,3,0,2
45,7,3,1,1,1,1,1,1
45,1,3,1,2,1,3,1,1
45,2,2,1,2,2,2,1,3
45,2,1,10,1,2,2,0,2
45,6,2,2,1,1,1,1,1
45,7,1,10,2,2,4,1,2
45,3,1,1,1,2,4,0,3
45,2,1,1,1,2,14,0,1
45,5,1,1,1,2,4,1,1
45,5,1,1,1,3,7,0,4
45,6,6,1,1,1,1,0,1
45,6,2,1,1,1,2,0,1
